0.0625629, 3.54111
9.66521, 5.08147
29.2505, 3.01513
17.5146, 5.6295
41.142, 4.69106
8.70541, 5.3969
35.5251, 3.22664
15.1997, 0.0941509
4.57015, 2.28992
7.36564, 1.04237
49.4263, 2.80037
5.95416, 0.0293383
0.44557, 2.37429
26.5831, 3.58886
30.0882, 3.81493
8.31172, 4.16604
22.5394, 2.21245
2.85195, 3.81819
39.1659, 5.04292
25.9941, 1.89721
43.7986, 4.56584
47.795, 5.81646
26.9677, 0.894338
23.104, 1.47861
43.112, 1.31696
38.9828, 5.30083
49.8398, 6.28127
30.575, 2.46576
13.3106, 1.86787
42.0072, 0.149184
18.7933, 0.581972
33.8603, 0.35321
0.439467, 5.77293
13.7944, 1.71466
29.3954, 4.34283
41.8806, 4.56469
24.247, 1.29031
37.1868, 2.94342
22.898, 5.96372
37.2219, 0.680341
29.9524, 2.4205
36.7504, 3.82625
28.6203, 2.27036
7.57775, 1.41437
21.2577, 5.04465
25.8553, 6.22029
37.5774, 2.17122
8.44905, 4.12999
24.5949, 0.399231
34.9879, 3.17179
7.3748, 5.96641
7.07877, 5.68702
34.6446, 1.90411
21.3279, 0.442183
48.3306, 4.29259
7.66167, 5.51195
41.084, 3.65712
9.56755, 1.11773
40.8597, 2.98618
7.77764, 3.16623
36.6008, 2.5484
13.979, 3.57352
34.1121, 4.74916
36.0958, 2.98637
6.15101, 2.31101
41.7341, 0.220516
25.8507, 4.16565
21.3111, 0.657714
47.467, 5.78923
27.4773, 2.17391
23.5862, 2.35607
42.349, 1.99098
22.805, 1.70833
49.1485, 1.87113
36.9594, 3.56431
9.79949, 4.78348
41.9721, 2.49855
25.045, 5.59306
1.37333, 6.24944
28.6294, 0.317352
26.5664, 1.21936
42.1522, 3.93804
32.8806, 1.24314
42.1079, 0.774876
5.49638, 4.6692
15.7033, 5.91291
14.304, 2.11312
7.01315, 4.60611
41.731, 4.44849
30.0119, 4.69489
12.6362, 0.907761
0.080874, 0.383315
40.3119, 5.35721
10.5289, 0.726362
27.6605, 0.0895489
5.68865, 2.85578
37.611, 4.31119
27.1722, 0.464235
21.836, 1.26883
34.8109, 1.82434
21.8345, 1.46039
28.8934, 3.34629
31.4341, 1.00651
25.2068, 6.05097
34.788, 5.8107
9.49736, 2.11082
8.91751, 6.25289
22.8721, 6.27072
4.87533, 3.92807
4.71969, 2.75032
46.5758, 0.304313
44.731, 1.82223
11.3651, 4.83219
20.5359, 1.26902
31.4035, 3.79595
22.5806, 2.93018
29.8914, 3.98809
42.7396, 5.20745
31.2387, 4.5296
28.2876, 2.35703
9.21354, 4.63641
27.7566, 5.68683
12.1433, 1.18715
30.2362, 4.38885
29.2306, 2.20727
24.723, 0.505079
37.0373, 3.84562
31.019, 4.34245
40.2264, 0.936907
28.8018, 5.45213
45.5779, 3.8623
36.3842, 0.271523
33.3888, 6.13573
15.7506, 3.57639
15.2913, 1.0928
5.42772, 5.46037
42.5611, 4.67667
7.74407, 2.05406
3.96741, 0.481301
32.049, 5.15222
27.2546, 2.81647
20.4489, 1.87707
23.278, 3.14917
7.63268, 2.02971
36.8999, 1.97218
41.3343, 6.02604
43.6674, 4.55549
15.0029, 5.93132
6.36158, 0.413037
39.2483, 3.29605
30.4819, 6.00744
3.61339, 5.50179
32.693, 2.02396
5.24003, 3.17333
11.3544, 1.82396
45.999, 3.46307
33.14, 0.719651
24.6269, 2.38215
24.8405, 4.98482
25.4631, 2.40248
34.4081, 3.3436
30.314, 2.48302
0.294504, 4.44772
5.03098, 3.91484
43.1623, 3.08819
37.3669, 3.12213
19.0054, 4.93458
27.6406, 2.24371
47.7859, 3.96374
8.82901, 2.35147
6.58132, 4.67016
47.586, 3.84523
1.39164, 2.07247
2.7955, 4.01628
6.58132, 5.32231
43.2157, 3.75031
36.082, 5.36564
0.73397, 0.794626
35.3954, 3.87764
10.8783, 0.414379
8.446, 3.92136
17.0492, 2.00689
18.3782, 4.15319
40.1196, 5.06977
26.3268, 3.83967
39.9091, 5.65864
7.24052, 3.95952
20.1209, 1.59405
6.82699, 5.37332
3.30821, 2.688
28.6676, 1.89932
27.4026, 1.41725
15.5675, 0.695106
40.4019, 0.8464
14.2125, 4.95184
44.7615, 4.96143
37.1899, 3.86556
18.0563, 5.38252
11.4246, 5.42605
11.4719, 1.56797
27.1203, 6.18788
2.69021, 0.511598
26.2337, 2.68167
4.73342, 1.62607
44.5769, 1.4625
7.32749, 0.785997
46.5819, 0.503353
2.3545, 0.368934
16.8203, 5.74723
19.9301, 2.71926
47.3083, 5.26018
26.7113, 5.29105
34.6767, 2.49874
12.9582, 0.027229
26.2795, 5.9992
19.9347, 1.51485
29.2779, 1.60306
34.2006, 5.93937
21.775, 5.59345
0.358592, 5.91233
30.0775, 4.93957
28.8339, 0.894913
11.1164, 2.40651
0.21363, 2.62587
4.11237, 4.14648
42.7549, 0.407476
40.553, 4.1599
34.5744, 5.0435
26.5069, 4.30793
7.13828, 4.33229
36.3948, 4.88664
1.55339, 5.45807
32.226, 4.43948
4.27259, 3.46824
47.3952, 0.369317
13.7486, 0.912171
49.089, 3.89547
14.6123, 5.79613
18.3767, 4.36392
10.9317, 0.979668
12.0273, 3.2763
45.114, 0.668644
45.1323, 2.77544
4.00555, 4.91407
